"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3190000","CDFH3301022013000001","20130130","","01","영업/정상","13","영업중","","","","","812-6400","","156862","서울특별시 동작구 흑석동 339번지 흑석한강센트레빌 2차 상가동 B201호","서울특별시 동작구 서달로 91, 상가동 지하2층 B201호 (흑석동, 흑석한강센트레빌 2차)","06975","아이사랑 태권도","2016-08-19 18:09:21","I","2018-08-31 23:59:59.0","태권도","196267.514996498    ","444443.755756289    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022013000002","20130227","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 156-8 대흥빌딩근생및도시형주택(원룸) ","서울특별시 동작구 상도로34길 36-10, 지2층 (상도동, 대흥빌딩근생및도시형주택(원룸))","06965","태권박사&스포츠짐 도장","2020-12-30 09:13:53","U","2021-01-01 02:40:00.0","태권도","195046.42558801     ","444608.403148453    ","체육도장업","사립","","1","","1275.92","","",""
"3190000","CDFH3301022013000003","20130311","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 131-3번지 ","서울특별시 동작구 동작대로29길 9, 3층 (사당동)","07008","세기 복싱 체육관","2017-07-13 17:43:28","I","2018-08-31 23:59:59.0","권투","198291.077617257    ","442859.215540727    ","체육도장업","사립","","1","","388.89","","",""
"3190000","CDFH3301022013000004","20130419","","01","영업/정상","13","영업중","","","","","070-8772-8831","","156854","서울특별시 동작구 신대방동 694-5번지 3층 ","서울특별시 동작구 대림로 39, 3층 (신대방동)","07073","신대방 복싱","2017-12-28 09:50:03","I","2018-08-31 23:59:59.0","권투","191861.210428733    ","442783.415324885    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022013000005","20131014","","01","영업/정상","13","영업중","","","","","02-3474-8285","","156824","서울특별시 동작구 사당동 1006-11 지하1층 ","서울특별시 동작구 동작대로23길 15, 지하1층 (사당동)","07013","주먹다짐 24시","2020-10-16 16:27:19","U","2020-10-18 02:40:00.0","권투","198239.645964319    ","442433.492290184    ","체육도장업","사립","","1","","690.88","","",""
"3190000","CDFH3301022002000003","20020221","","01","영업/정상","13","영업중","","","","","3280-0018","","","서울특별시 동작구 노량진동 325번지 신동아315,316호 325동 ","서울특별시 동작구 만양로 19, 325동 301~306호 (노량진동, 신동아리버파크아파트상가)","06920","태비(태권도장)","2016-05-03 10:58:51","I","2018-08-31 23:59:59.0","태권도","195078.236176484    ","445024.485155695    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022002000005","20020924","","01","영업/정상","13","영업중","","","","","822-3947","","156836","서울특별시 동작구 상도동 366-20번지 2층 ","서울특별시 동작구 상도로 161, 2층 (상도동)","06949","한성체육관(태권도)","2016-05-03 10:59:41","I","2018-08-31 23:59:59.0","태권도","194346.790618096    ","444619.174596925    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022002000006","20021029","","01","영업/정상","13","영업중","","","","","02-813-5333","","156861","서울특별시 동작구 흑석동 228-3번지 지층 ","서울특별시 동작구 서달로 132, 지층 (흑석동)","06980","선양 검도관","2017-09-13 17:35:04","I","2018-08-31 23:59:59.0","검도","196489.367704717    ","444781.118018196    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022001000006","20010228","","01","영업/정상","13","영업중","","","","","825-8423","","","서울특별시 동작구 상도동 312-5번지 (2층) ","서울특별시 동작구 성대로6길 6 (상도동)","07042","경희대 孝 태권도","2019-06-17 15:40:37","U","2019-06-19 02:40:00.0","태권도","193990.099001302    ","444099.631091074    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022001000008","20011123","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 상도동 413 삼익아파트 판매시설동 ","서울특별시 동작구 양녕로26길 27, 삼익아파트 2층 (상도동)","07037","정진 MBA 태권도장","2021-12-02 13:56:27","U","2021-12-04 02:40:00.0","태권도","195032.80065528     ","443883.134935714    ","체육도장업","사립","","1","0","293.12","0","",""
"3190000","CDFH3301022001000012","20010914","","01","영업/정상","13","영업중","","","","","812-2444","","","서울특별시 동작구 대방동 396-5 4층 ","서울특별시 동작구 상도로 33, 4층 (대방동)","06954","왕호태권도장","2021-10-29 14:09:50","U","2021-11-02 02:40:00.0","태권도","193232.132969116    ","444206.331150792    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021994000001","19940602","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 91-179번지 ","서울특별시 동작구 동작대로29길 50, 3층 (사당동)","06997","경문태권도","2018-04-16 17:18:15","I","2018-08-31 23:59:59.0","태권도","198116.787315207    ","442932.886072206    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021994000002","19940310","","01","영업/정상","13","영업중","","","","","812-9058","","","서울특별시 동작구 대방동 341-2번지 ","서울특별시 동작구 노량진로 4 (대방동, 대방빌딩)","06938","수월관(검도)","2016-05-03 10:39:19","I","2018-08-31 23:59:59.0","검도","193393.306385172    ","445577.513247441    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021994000003","19940824","","01","영업/정상","13","영업중","","","","","825-5614","","","서울특별시 동작구 신대방동 344-258번지 ","서울특별시 동작구 보라매로 61-1 (신대방동, 보래매약국)","07061","한국체대 보라매태권도장","2016-05-03 10:40:26","I","2018-08-31 23:59:59.0","태권도","193487.189062358    ","443642.024911874    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021995000002","19950419","","01","영업/정상","13","영업중","","","","","537-5379","","156815","서울특별시 동작구 사당동 105번지 우성상가 503호","서울특별시 동작구 동작대로29길 91, 503호 (사당동, 우성상가)","06999","명검대 (검도)","2016-05-03 10:41:23","I","2018-08-31 23:59:59.0","검도","197802.054854046    ","443049.47147487     ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021997000003","19970310","","01","영업/정상","13","영업중","","","","","842-9090","","","서울특별시 동작구 신대방동 618-14번지 ","서울특별시 동작구 신대방2가길 1 (신대방동)","07067","문창체육관(태권도)","2016-05-03 10:42:48","I","2018-08-31 23:59:59.0","태권도","192220.462393465    ","442871.703828106    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022005000002","20050316","","01","영업/정상","13","영업중","","","","","522-2827","","","서울특별시 동작구 사당동 276-1번지 2층 ","서울특별시 동작구 사당로16마길 2, 2층 (사당동)","07018","혁무태권클럽","2016-05-03 11:02:50","I","2018-08-31 23:59:59.0","태권도","197470.08965975     ","442180.71541211     ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022005000003","20050331","","01","영업/정상","13","영업중","","","","","587-3280","","","서울특별시 동작구 사당동 1007-45번지 승지빌딩 지하 1층 ","서울특별시 동작구 동작대로 79, 지하1층 (사당동, 승지빌딩)","07013","진가구진식태극권총관","2016-05-03 11:03:16","I","2018-08-31 23:59:59.0","우슈","198299.65655436     ","442380.519112164    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022005000004","20050415","","01","영업/정상","13","영업중","","","","","814-2808","","","서울특별시 동작구 노량진동 50-2번지 원남빌딩 가동 2층 ","서울특별시 동작구 장승배기로 164, 가동 2층 (노량진동, 원남빌딩)","06924","삼성권투체육관","2016-05-03 11:03:40","I","2018-08-31 23:59:59.0","권투","194668.041933278    ","445546.230567019    ","체육도장업","사립","","1","2","","","",""
"3190000","CDFH3301022000000002","20000821","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 사당동 120-1번지 ","서울특별시 동작구 동작대로29길 69, 5층 501호 (사당동)","06999","최도원 태권도 아카데미","2019-09-26 14:52:46","U","2019-09-28 02:40:00.0","태권도","197996.381794257    ","442918.664628817    ","체육도장업","사립","","1","","8211.03","","",""
"3190000","CDFH3301022000000003","20000215","","01","영업/정상","13","영업중","","","","","","","156807","서울특별시 동작구 대방동 17-19번지 지층 ","서울특별시 동작구 등용로 90 (대방동, 지층)","06933","대산태권도","2016-05-03 10:53:45","I","2018-08-31 23:59:59.0","태권도","193948.070345357    ","445221.320010236    ","체육도장업","사립","","1","","347.76","","",""
"3190000","CDFH3301021998000003","19980417","","01","영업/정상","13","영업중","","","","","825-6783","","","서울특별시 동작구 본동 148-2 극동아파트 ","서울특별시 동작구 매봉로 158, 101,103~105호 (본동, 극동아파트)","06906","천마태권도장","2020-11-13 16:23:50","U","2020-11-15 02:40:00.0","태권도","195681.154289196    ","445479.06440753     ","체육도장업","사립","","1","","","","",""
"3180000","CDFH3301022000000012","20001112","","01","영업/정상","13","영업중","","","","","02-2675-4469","","","서울특별시 영등포구 영등포동6가 25-5","서울특별시 영등포구 양산로 190 (영등포동6가)","07251","용인대TOP태권도","2022-11-14 14:37:23","U","2021-10-31 23:06:00.0","태권도","191448.542337913","446722.3146771","","","","","","","","",""
"3190000","CDFH3301021999000003","19990118","","01","영업/정상","13","영업중","","","","","823-7581","","","서울특별시 동작구 대방동 501 대림아파트 ","서울특별시 동작구 여의대방로44길 10, 504호 (대방동, 대림아파트)","06943","용인대 화랑 태권도","2020-11-25 17:33:59","U","2020-11-27 02:40:00.0","태권도","193273.484014052    ","445011.250115029    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021999000005","19990527","","01","영업/정상","13","영업중","","","","","5995222","","","서울특별시 동작구 사당동 105 사당우성아파트 ","서울특별시 동작구 동작대로29길 115, 102호 (사당동, 사당우성아파트)","06990","영웅 태권도장","2021-08-26 14:09:53","U","2021-08-28 02:40:00.0","태권도","197802.054854046    ","443049.47147487     ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021999000006","19990423","","01","영업/정상","13","영업중","","","","","826-5558","","","서울특별시 동작구 상도1동 507-1번지 외 1필지, 3층 ","서울특별시 동작구 매봉로 72 (상도1동)","06912","화랑태권도 전문도장","2019-05-14 09:29:21","U","2019-05-16 02:40:00.0","태권도","195648.641          ","445093.757333334    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301021997000010","19970630","","01","영업/정상","13","영업중","","","","","833-0170","","","서울특별시 동작구 신대방동 470-8번지 지하101 ","서울특별시 동작구 여의대방로10길 13, 지하 101호 (신대방동)","07063","무림체육관(태권도)","2016-05-03 10:47:19","I","2018-08-31 23:59:59.0","태권도","192434.845419468    ","443710.445366967    ","체육도장업","사립","","1","","","","",""
"3190000","CDFH3301022019000001","20190306","","01","영업/정상","13","영업중","","","","","","","","서울특별시 동작구 노량진동 141 베스트고시텔 ","서울특별시 동작구 노량진로 200, 베스트고시텔 지하1층 (노량진동)","06913","파이널 유도 멀티짐 노량진점","2020-09-02 15:42:06","U","2020-09-04 02:40:00.0","유도","195324.934490753    ","445631.450029526    ","체육도장업","사립","","1","","","","",""
"3180000","CDFH3301022000000004","20000615","","01","영업/정상","13","영업중","","","","","","","150813","서울특별시 영등포구 대림동 684-19","서울특별시 영등포구 대림로34마길 2 (대림동)","07401","도신체육관","2022-11-14 14:37:01","U","2021-10-31 23:06:00.0","태권도","191141.525151843","444159.997799284","","","","","","","","",""
"3190000","CDFH3301022019000004","20190917","","01","영업/정상","13","영업중","","","","","02-824-6962","","","서울특별시 동작구 상도동 352-1번지 나라웅변학원 ","서울특별시 동작구 상도로 119, 2층 (상도동)","06950","정진 태권도","2019-09-18 10:50:34","I","2019-09-19 02:22:30.0","태권도","194017.525341795    ","444365.940402625    ","체육도장업","사립","","1","","","","",""
